run	bait	prey	mean	omega
KDM6B-3	KDM6B	Q16643	30.676310505334	0.643418541460131
KDM6B-3	KDM6B	Q16629	2.7556881362179	0.1
KDM6B-3	KDM6B	Q15843	0.210800351362853	0.1
KDM6B-3	KDM6B	Q8WW22	0.114067600366463	0.1
KDM6B-3	KDM6B	Q9H4G4	1.080427865171	0.1
KDM6B-3	KDM6B	Q9H257	0.452038763156481	0.1
KDM6B-3	KDM6B	Q9H1E3	0.343471530566523	0.1
KDM6B-3	KDM6B	Q9NR30	20.4359604116453	0.1
KDM6B-3	KDM6B	Q9NQZ6	0.279673806943123	0.1
KDM6B-3	KDM6B	Q9NNW5	3.98380297990895	0.1
KDM6B-3	KDM6B	Q96HS1	7.41294860361996	0.1
KDM6B-3	KDM6B	Q96C19	4.14300747778708	0.402385695332803
KDM6B-3	KDM6B	Q93077	2.41702432170721	0.1
KDM6B-3	KDM6B	Q8WYA0	0.65373532409307	0.1
KDM6B-3	KDM6B	Q8WWI1	2.96407684893813	0.1
KDM6B-3	KDM6B	Q9BUP0	2.35582137378016	0.1
KDM6B-3	KDM6B	Q9BQG0	7.28249947390953	0.1
KDM6B-3	KDM6B	Q9BQE3	1.96093866235716	0.1
KDM6B-3	KDM6B	Q9BPW8	0.580850305151447	0.1
KDM6B-3	KDM6B	Q96N67	19.1423890645296	0.1
KDM6B-3	KDM6B	P33991	0.832792270455122	0.1
KDM6B-3	KDM6B	P30050	9.79709545414371	0.1
KDM6B-3	KDM6B	P35579	13.7571781205769	0.1
KDM6B-3	KDM6B	P35580	25.7143093860478	0.533747595879843
KDM6B-3	KDM6B	P35613	1.1506947993917	0.1
KDM6B-3	KDM6B	P46777	14.3479698343625	0.209430584957905
KDM6B-3	KDM6B	P45973	0.328902548904339	0.1
KDM6B-3	KDM6B	P42771	0.515158657585774	0.1
KDM6B-3	KDM6B	P40939	6.20432881082978	0.292893218813452
KDM6B-3	KDM6B	P40429	4.77186267033052	0.1
KDM6B-3	KDM6B	P39023	21.2411694479773	0.209430584957905
KDM6B-3	KDM6B	P36957	0.938834053824905	0.1
KDM6B-3	KDM6B	P36776	0.882269986613102	0.1
KDM6B-3	KDM6B	P36578	26.837063823209	0.424124446550104
KDM6B-3	KDM6B	P35998	1.12192646514933	0.1
KDM6B-3	KDM6B	P26373	16.0769155026264	0.292893218813452
KDM6B-3	KDM6B	P12270	1.09250328821428	0.1
KDM6B-3	KDM6B	P12268	1.03704579293574	0.1
KDM6B-3	KDM6B	P12004	0.815713910505578	0.1
KDM6B-3	KDM6B	P11233	1.5690476300244	0.1
KDM6B-3	KDM6B	P10606	0.989692020874033	0.1
KDM6B-3	KDM6B	P10412	4.03349492188356	0.1
KDM6B-3	KDM6B	P09211	0.804329577857752	0.1
KDM6B-3	KDM6B	P08754	6.38580217079958	0.306624754718464
KDM6B-3	KDM6B	P08621	2.26508358891087	0.1
KDM6B-3	KDM6B	P07948	3.10046813194074	0.23303501115263
KDM6B-3	KDM6B	P46779	8.14517833043711	0.1
KDM6B-3	KDM6B	P12956	12.9235125169048	0.1
KDM6B-3	KDM6B	P24539	1.03815531810328	0.1
KDM6B-3	KDM6B	P24534	1.1598950260279	0.1
KDM6B-3	KDM6B	P22695	1.37145783154809	0.1
KDM6B-3	KDM6B	P21333	6.23495367357157	0.1
KDM6B-3	KDM6B	P20700	9.31729640773824	0.1
KDM6B-3	KDM6B	P20618	0.557488521927338	0.1
KDM6B-3	KDM6B	P13987	1.06976421691556	0.1
KDM6B-3	KDM6B	P13010	14.3414088016841	0.1
KDM6B-3	KDM6B	P49207	3.81519842438857	0.1
KDM6B-3	KDM6B	P50402	6.10373174486176	0.1
KDM6B-3	KDM6B	P83881	1.08443941635064	0.1
KDM6B-3	KDM6B	P63261	1.58060335879153	0.1
KDM6B-3	KDM6B	P63218	1.23958114511787	0.1
KDM6B-3	KDM6B	P63208	0.592024901132693	0.1
KDM6B-3	KDM6B	P63096	2.03250187714762	0.1
KDM6B-3	KDM6B	P62906	11.0146557237179	0.21913119055697
KDM6B-3	KDM6B	P62879	2.44924838094614	0.1
KDM6B-3	KDM6B	Q01082	29.6645037742875	0.741338048368276
KDM6B-3	KDM6B	Q02543	12.5984012468882	0.1
KDM6B-3	KDM6B	Q13200	1.20847904416068	0.1
KDM6B-3	KDM6B	Q08945	3.86467902002064	0.1
KDM6B-3	KDM6B	Q04837	1.0368388828325	0.1
KDM6B-3	KDM6B	Q02878	16.0228468531753	0.1
KDM6B-3	KDM6B	P07237	0.584100214116515	0.1
KDM6B-3	KDM6B	P62424	16.7398961819702	0.1
KDM6B-3	KDM6B	P55084	3.51343488585284	0.1
KDM6B-3	KDM6B	P55072	4.91170558227945	0.1
KDM6B-3	KDM6B	P51970	0.828621341884976	0.1
KDM6B-3	KDM6B	P50990	13.0308047573691	0.386364037579612
KDM6B-3	KDM6B	P50914	7.20083433427679	0.1
KDM6B-3	KDM6B	P62873	4.76513705655798	0.1
KDM6B-3	KDM6B	P62333	0.874712717358086	0.1
KDM6B-3	KDM6B	P62306	1.58018113893277	0.1
KDM6B-3	KDM6B	P62191	0.540041549879263	0.1
KDM6B-3	KDM6B	P62136	0.576338897059252	0.1
KDM6B-3	KDM6B	P62070	1.17381072456022	0.1
KDM6B-3	KDM6B	P61586	1.30538164775943	0.1
KDM6B-3	KDM6B	P61353	9.75250887195755	0.1
KDM6B-3	KDM6B	P61313	10.6871389625682	0.1
KDM6B-3	KDM6B	P61254	2.07670730971793	0.1
KDM6B-3	KDM6B	P60953	1.59856812657241	0.1
KDM6B-3	KDM6B	P60660	2.65398188234425	0.1
KDM6B-3	KDM6B	P57740	0.351722948351164	0.1
KDM6B-3	KDM6B	Q8WVJ2	0.288394086421833	0.1
KDM6B-3	KDM6B	P30048	4.07765045546859	0.154845745271483
KDM6B-3	KDM6B	P30041	1.85622455738672	0.1
KDM6B-3	KDM6B	P29966	1.10982580011259	0.1
KDM6B-3	KDM6B	P29692	4.14098672068533	0.1
KDM6B-3	KDM6B	P30101	5.68702134632962	0.1
KDM6B-3	KDM6B	P29372	4.2774645142885	0.1
KDM6B-3	KDM6B	P28070	1.18516016076783	0.154845745271483
KDM6B-3	KDM6B	P27816	2.13322510943125	0.1
KDM6B-3	KDM6B	P27708	5.16446506171555	0.21913119055697
KDM6B-3	KDM6B	P27695	6.0445819420201	0.188604295473631
KDM6B-3	KDM6B	P27635	7.80734560534519	0.1
KDM6B-3	KDM6B	P27348	4.18386667564288	0.1
KDM6B-3	KDM6B	P30153	3.92330391841746	0.1
KDM6B-3	KDM6B	P30419	0.196995411547583	0.422649730810374
KDM6B-3	KDM6B	P34932	8.49878610661657	0.1
KDM6B-3	KDM6B	P33316	1.87224265954488	0.1
KDM6B-3	KDM6B	P32969	12.0498336330486	0.1
KDM6B-3	KDM6B	P32121	17.7628528207131	0.1
KDM6B-3	KDM6B	P31943	5.80280210442229	0.1
KDM6B-3	KDM6B	P31689	6.18604190703326	0.466565050330919
KDM6B-3	KDM6B	P30533	1.35574400350453	0.1
KDM6B-3	KDM6B	P26641	6.2226198444654	0.1
KDM6B-3	KDM6B	P26599	6.97161922634918	0.1
KDM6B-3	KDM6B	P26583	15.2041677363875	0.1
KDM6B-3	KDM6B	P26368	9.6193767024421	0.1
KDM6B-3	KDM6B	P22626	19.1332594349494	0.1
KDM6B-3	KDM6B	P22314	2.76435635761342	0.1
KDM6B-3	KDM6B	P22234	3.86698874777279	0.1
KDM6B-3	KDM6B	P22087	7.96979060748111	0.1
KDM6B-3	KDM6B	P22061	19.9430382729144	0.1
KDM6B-3	KDM6B	P19338	33.2877842940213	0.488928547216002
KDM6B-3	KDM6B	P18621	14.6205623743583	0.1
KDM6B-3	KDM6B	P35268	11.3080318994719	0.1
KDM6B-3	KDM6B	P23246	13.571633593598	0.1
KDM6B-3	KDM6B	P26196	4.24808995373472	0.1
KDM6B-3	KDM6B	P25786	0.733416021423537	0.1
KDM6B-3	KDM6B	P25705	11.7872557997186	0.1
KDM6B-3	KDM6B	P25398	9.63329989851615	0.1
KDM6B-3	KDM6B	P25205	1.80803217673795	0.1
KDM6B-3	KDM6B	P23528	7.42229163511391	0.1
KDM6B-3	KDM6B	P23396	20.912906373564	0.1
KDM6B-3	KDM6B	P23284	27.7542792608553	0.1
KDM6B-3	KDM6B	P17987	11.2391221839165	0.313813423377272
KDM6B-3	KDM6B	P35637	4.48293164597142	0.1
KDM6B-3	KDM6B	P35754	0.231437927733542	0.1
KDM6B-3	KDM6B	P49756	2.48500671327956	0.1
KDM6B-3	KDM6B	P49674	0.898047134628841	0.1
KDM6B-3	KDM6B	P49458	3.86907112742718	0.1
KDM6B-3	KDM6B	P49368	11.8808914507795	0.409893214412132
KDM6B-3	KDM6B	P49327	11.9317954947421	0.213884532597222
KDM6B-3	KDM6B	P49006	3.31129247551975	0.244705488794127
KDM6B-3	KDM6B	P50747	0.0670985906270073	0.1
KDM6B-3	KDM6B	P50991	9.49997592783228	0.328568937171397
KDM6B-3	KDM6B	P52926	0.438185999065313	0.1
KDM6B-3	KDM6B	P52907	4.89098074313853	0.1
KDM6B-3	KDM6B	P52597	7.94212447391441	0.1
KDM6B-3	KDM6B	P52272	30.612395769886	0.1
KDM6B-3	KDM6B	P51991	8.92815473263743	0.21913119055697
KDM6B-3	KDM6B	P51610	1.35365618506179	0.1
KDM6B-3	KDM6B	P48643	10.7545196257654	0.314581399640978
KDM6B-3	KDM6B	P48047	1.57923676450426	0.1
KDM6B-3	KDM6B	P41223	3.39887326296971	0.1
KDM6B-3	KDM6B	P40227	8.39783743555105	0.147507075661908
KDM6B-3	KDM6B	P39748	4.60335776545999	0.1
KDM6B-3	KDM6B	P39019	14.0583341466995	0.1
KDM6B-3	KDM6B	P38646	34.9414238550914	0.1
KDM6B-3	KDM6B	P37802	1.13152577571029	0.1
KDM6B-3	KDM6B	P37108	3.94855712249272	0.1
KDM6B-3	KDM6B	P36969	1.60652297597683	0.1
KDM6B-3	KDM6B	P36542	2.90982304472422	0.1
KDM6B-3	KDM6B	P41567	1.38735212917024	0.1
KDM6B-3	KDM6B	P35659	7.19080356788753	0.1
KDM6B-3	KDM6B	P42166	7.34240650700194	0.613666295356872
KDM6B-3	KDM6B	P42677	4.07396666361991	0.1
KDM6B-3	KDM6B	P47914	3.37911914058773	0.1
KDM6B-3	KDM6B	P47813	1.61753650184688	0.1
KDM6B-3	KDM6B	P47756	4.52948160341388	0.209430584957905
KDM6B-3	KDM6B	P47755	1.07101869369236	0.1
KDM6B-3	KDM6B	P46783	8.52493055220805	0.1
KDM6B-3	KDM6B	P46782	13.1295368688144	0.1
KDM6B-3	KDM6B	P46781	14.2873132830173	0.1
KDM6B-3	KDM6B	P46778	6.56418980515496	0.1
KDM6B-3	KDM6B	P46776	6.62353747965534	0.1
KDM6B-3	KDM6B	P46109	14.8610406096488	0.1
KDM6B-3	KDM6B	P45880	3.93578962875736	0.1
KDM6B-3	KDM6B	P43487	1.72731947228753	0.1
KDM6B-3	KDM6B	P42766	6.01573449399636	0.1
KDM6B-3	KDM6B	P17844	17.8327980800767	0.1
KDM6B-3	KDM6B	P17096	1.19944296389804	0.1
KDM6B-3	KDM6B	O60841	2.80496453843927	0.1
KDM6B-3	KDM6B	O60716	2.70475007797657	0.1
KDM6B-3	KDM6B	O60869	2.97370210768463	0.1
KDM6B-3	KDM6B	O43809	3.00384707136711	0.1
KDM6B-3	KDM6B	O43734	0.345885195599433	0.1
KDM6B-3	KDM6B	O43684	3.05718574316065	0.1
KDM6B-3	KDM6B	O75940	2.95815410730917	0.1
KDM6B-3	KDM6B	O75937	3.50375896628874	0.1
KDM6B-3	KDM6B	O75400	3.0629175141455	0.1
KDM6B-3	KDM6B	O75340	4.52605617171339	0.1
KDM6B-3	KDM6B	O43665	2.45105970268167	0.1
KDM6B-3	KDM6B	O43583	1.26948889787163	0.1
KDM6B-3	KDM6B	O14545	0.499332158797674	0.1
KDM6B-3	KDM6B	O00571	6.26999557675925	0.1
KDM6B-3	KDM6B	O00541	1.87560433959357	0.1
KDM6B-3	KDM6B	O00410	1.71211939078281	0.1
KDM6B-3	KDM6B	O00244	4.31465651431243	0.1
KDM6B-3	KDM6B	O00170	1.21818630645073	0.1
KDM6B-3	KDM6B	O14556	1.00649599954797	0.1
KDM6B-3	KDM6B	O94903	1.3288794947916	0.1
KDM6B-3	KDM6B	O14654	13.7312452002336	0.312269694594623
KDM6B-3	KDM6B	O43482	1.21185295558705	0.1
KDM6B-3	KDM6B	O43175	7.97999918735014	0.1
KDM6B-3	KDM6B	O43143	4.28307047172559	0.1
KDM6B-3	KDM6B	O15371	1.61521097863669	0.1
KDM6B-3	KDM6B	O15347	6.00630340273338	0.1
KDM6B-3	KDM6B	O15042	23.7005021477266	0.392823259281084
KDM6B-3	KDM6B	O14965	0.272489592451324	0.1
KDM6B-3	KDM6B	O95218	1.6277662761566	0.1
KDM6B-3	KDM6B	O95232	16.0412982253996	0.1
KDM6B-3	KDM6B	P11142	40.5842830838819	0.1
KDM6B-3	KDM6B	P11021	35.2624586629439	0.1
KDM6B-3	KDM6B	P10809	22.3980262721014	0.1
KDM6B-3	KDM6B	P10599	13.1266437921227	0.1
KDM6B-3	KDM6B	P09874	50.1220632072902	0.111283379036951
KDM6B-3	KDM6B	P09651	4.15131208910335	0.1
KDM6B-3	KDM6B	P09622	0.834263512858694	0.1
KDM6B-3	KDM6B	P09429	11.4993175285368	0.1
KDM6B-3	KDM6B	P09234	0.973064153652812	0.1
KDM6B-3	KDM6B	P08708	12.8900366752551	0.1
KDM6B-3	KDM6B	P08670	31.1659350376115	0.585565777003347
KDM6B-3	KDM6B	P08238	9.12852952438775	0.1
KDM6B-3	KDM6B	P07900	10.4769837467289	0.1
KDM6B-3	KDM6B	P11387	8.80839541704415	0.1
KDM6B-3	KDM6B	P16403	5.46504724796995	0.1
KDM6B-3	KDM6B	P16152	9.01225466440534	0.1
KDM6B-3	KDM6B	P15880	12.0261980943107	0.1
KDM6B-3	KDM6B	P14866	7.03561251581363	0.1
KDM6B-3	KDM6B	P14618	8.97747224646399	0.1
KDM6B-3	KDM6B	P14174	0.971960137908425	0.1
KDM6B-3	KDM6B	P13797	1.81126630236353	0.1
KDM6B-3	KDM6B	P13639	10.3372402139024	0.1
KDM6B-3	KDM6B	P12277	3.38485298556661	0.1
KDM6B-3	KDM6B	P12236	3.58241630524513	0.1
KDM6B-3	KDM6B	P11498	52.9798697613921	0.496845394573372
KDM6B-3	KDM6B	P53396	3.57126848308329	0.1
KDM6B-3	KDM6B	P07814	2.6723882833838	0.1
KDM6B-3	KDM6B	P07437	9.04034032124227	0.1
KDM6B-3	KDM6B	P04080	6.19638082040875	0.1
KDM6B-3	KDM6B	P04075	5.27968193997968	0.1
KDM6B-3	KDM6B	P00492	2.15789099830181	0.154845745271483
KDM6B-3	KDM6B	O95881	3.55214057441	0.1
KDM6B-3	KDM6B	O95372	1.25214364178099	0.1
KDM6B-3	KDM6B	P07737	1.8171425088301	0.1
KDM6B-3	KDM6B	P04406	9.25267855567142	0.154845745271483
KDM6B-3	KDM6B	P05114	1.90397649594627	0.1
KDM6B-3	KDM6B	P07195	3.60138624136571	0.1
KDM6B-3	KDM6B	P06748	19.656161520275	0.1
KDM6B-3	KDM6B	P06733	10.2691609299874	0.1
KDM6B-3	KDM6B	P06576	10.6714043293538	0.1
KDM6B-3	KDM6B	P06493	0.417582108755397	0.1
KDM6B-3	KDM6B	P05204	10.1787733624071	0.1
KDM6B-3	KDM6B	P05166	9.2590704712855	0.6409035838301
KDM6B-3	KDM6B	P05165	17.9764756016269	0.680390022630068
KDM6B-3	KDM6B	P05141	8.64397771665206	0.1
KDM6B-3	KDM6B	P05023	2.46281046042544	0.1
KDM6B-3	KDM6B	P53999	13.563991615103	0.1
KDM6B-3	KDM6B	P54136	0.764985830634373	0.1
KDM6B-3	KDM6B	Q5T440	3.78374524683347	0.1
KDM6B-3	KDM6B	Q5JWF2	4.81861629277009	0.137051072737309
KDM6B-3	KDM6B	Q5VTL8	7.76906907833564	0.1
KDM6B-3	KDM6B	Q6P1L8	2.88733995255812	0.1
KDM6B-3	KDM6B	Q6FI81	0.836269682808157	0.1
KDM6B-3	KDM6B	Q66PJ3	3.17370553983047	0.1
KDM6B-3	KDM6B	Q4VCS5	21.8017821122721	0.567110260683565
KDM6B-3	KDM6B	Q4KMP7	0.880401512629817	0.1
KDM6B-3	KDM6B	Q3ZCM7	2.10013891610145	0.1
KDM6B-3	KDM6B	Q2TBE0	0.984759257311298	0.1
KDM6B-3	KDM6B	Q15417	3.13904842457568	0.1
KDM6B-3	KDM6B	Q15393	4.88659939255709	0.1
KDM6B-3	KDM6B	Q15366	6.97661828721783	0.1
KDM6B-3	KDM6B	Q15365	11.8365500178342	0.1
KDM6B-3	KDM6B	Q15233	11.2603949886729	0.1
KDM6B-3	KDM6B	Q15181	0.904154434506485	0.1
KDM6B-3	KDM6B	Q15084	3.63115991495139	0.1
KDM6B-3	KDM6B	Q14978	17.3601911707855	0.379826327053958
KDM6B-3	KDM6B	Q14974	4.72663624487266	0.1
KDM6B-3	KDM6B	Q16763	0.216958095803358	0.1
KDM6B-3	KDM6B	Q16630	3.66661375159194	0.1
KDM6B-3	KDM6B	Q16527	11.2689572481735	0.1
KDM6B-3	KDM6B	Q16181	1.11901539348877	0.1
KDM6B-3	KDM6B	Q15654	0.802694884900457	0.1
KDM6B-3	KDM6B	Q15637	13.4153636368538	0.1
KDM6B-3	KDM6B	Q6P2Q9	5.79250612533331	0.1
KDM6B-3	KDM6B	Q8NBS9	3.5547275225757	0.1
KDM6B-3	KDM6B	Q8NAV1	2.5136351639847	0.1
KDM6B-3	KDM6B	Q8N9Q2	6.65803954908386	0.1
KDM6B-3	KDM6B	Q8N5F7	2.85807575798499	0.1
KDM6B-3	KDM6B	Q8N1G4	2.80138298650091	0.1
KDM6B-3	KDM6B	Q8N0T1	0.405084361656473	0.1
KDM6B-3	KDM6B	Q8NC51	8.84632919694962	0.1
KDM6B-3	KDM6B	Q8WUA2	4.85853143654134	0.1
KDM6B-3	KDM6B	Q8TET4	1.37584785138426	0.1
KDM6B-3	KDM6B	Q8TEA8	0.159193552891479	0.1
KDM6B-3	KDM6B	Q8TA86	12.9135576454984	0.1
KDM6B-3	KDM6B	Q8NE71	6.04273628423323	0.1
KDM6B-3	KDM6B	Q8ND56	3.58180992662518	0.1
KDM6B-3	KDM6B	Q8IXB1	4.81935627255092	0.1
KDM6B-3	KDM6B	Q7Z417	1.0695340578155	0.154845745271483
KDM6B-3	KDM6B	Q7L4I2	2.68552277171402	0.1
KDM6B-3	KDM6B	Q7L014	7.25348389606403	0.1
KDM6B-3	KDM6B	Q71UM5	2.27313399533857	0.1
KDM6B-3	KDM6B	Q70Z53	1.69352887138362	0.1
KDM6B-3	KDM6B	Q6P5R6	2.87633437750491	0.1
KDM6B-3	KDM6B	Q7Z5L9	20.5829552680976	0.1
KDM6B-3	KDM6B	Q8IY67	3.67699295822278	0.1
KDM6B-3	KDM6B	Q8IWZ3	1.57013043327121	0.1
KDM6B-3	KDM6B	Q8IWX8	18.8267072591278	0.1
KDM6B-3	KDM6B	Q8IWS0	15.0105779250196	0.1
KDM6B-3	KDM6B	Q8IWQ3	0.892332565004198	0.1
KDM6B-3	KDM6B	Q86Y79	0.826824184215393	0.1
KDM6B-3	KDM6B	Q86X95	0.510443111565838	0.1
KDM6B-3	KDM6B	Q86V48	1.48280564862433	0.1
KDM6B-3	KDM6B	Q14677	4.26347322466724	0.1
KDM6B-3	KDM6B	P62829	13.7133105178352	0.1
KDM6B-3	KDM6B	P62826	5.89515913257086	0.1
KDM6B-3	KDM6B	P62805	19.3209394001744	0.1
KDM6B-3	KDM6B	P62753	12.3434066346912	0.1
KDM6B-3	KDM6B	P62750	11.2529602081785	0.1
KDM6B-3	KDM6B	P62701	12.9971053637235	0.1
KDM6B-3	KDM6B	P62841	5.81254092718374	0.1
KDM6B-3	KDM6B	P62633	13.8340404474716	0.1
KDM6B-3	KDM6B	P62304	0.744417485555064	0.1
KDM6B-3	KDM6B	P62280	16.0693508643256	0.1
KDM6B-3	KDM6B	P62277	11.7416302489085	0.1
KDM6B-3	KDM6B	P62273	3.75057583746061	0.1
KDM6B-3	KDM6B	P62269	14.7707599208592	0.1
KDM6B-3	KDM6B	P62266	8.55986846453854	0.1
KDM6B-3	KDM6B	P62847	7.55202988095528	0.1
KDM6B-3	KDM6B	P62851	10.8143642026358	0.1
KDM6B-3	KDM6B	P62854	1.93122549533733	0.1
KDM6B-3	KDM6B	P63244	6.17954249151179	0.1
KDM6B-3	KDM6B	P63220	2.85979423939874	0.1
KDM6B-3	KDM6B	P63173	19.8486843526871	0.1
KDM6B-3	KDM6B	P63167	2.24615202756535	0.1
KDM6B-3	KDM6B	P63104	3.71602369357823	0.1
KDM6B-3	KDM6B	P62987	2.76676720809841	0.1
KDM6B-3	KDM6B	P62942	2.54261589694527	0.1
KDM6B-3	KDM6B	P62937	11.4163905677025	0.1
KDM6B-3	KDM6B	P62913	9.59532204788321	0.1
KDM6B-3	KDM6B	P62910	7.78483978711901	0.1
KDM6B-3	KDM6B	P62899	6.96100129070338	0.1
KDM6B-3	KDM6B	P62888	8.89361288471978	0.1
KDM6B-3	KDM6B	P62857	6.34118143862475	0.1
KDM6B-3	KDM6B	P62263	11.2024202526915	0.1
KDM6B-3	KDM6B	P62258	8.50723947869921	0.1
KDM6B-3	KDM6B	P62249	13.2500458678571	0.1
KDM6B-3	KDM6B	P62244	8.84508609633821	0.1
KDM6B-3	KDM6B	P58546	2.28739364823778	0.1
KDM6B-3	KDM6B	P56270	9.60738422981636	0.1
KDM6B-3	KDM6B	P55884	2.51313604601126	0.1
KDM6B-3	KDM6B	P55769	2.5017941800083	0.1
KDM6B-3	KDM6B	P55209	1.90194926202027	0.1
KDM6B-3	KDM6B	P55145	3.09377007719601	0.1
KDM6B-3	KDM6B	P55081	3.11996648645811	0.1
KDM6B-3	KDM6B	P55060	1.68532757812938	0.1
KDM6B-3	KDM6B	P55010	0.356089765223415	0.325800137536758
KDM6B-3	KDM6B	P54819	1.01525059498908	0.1
KDM6B-3	KDM6B	P60002	0.937046590417223	0.1
KDM6B-3	KDM6B	P67809	6.17904471478784	0.1
KDM6B-3	KDM6B	P60468	0.954880314652864	0.1
KDM6B-3	KDM6B	P60842	2.45746447906781	0.1
KDM6B-3	KDM6B	P62241	15.6364991370836	0.1
KDM6B-3	KDM6B	P62081	20.1195271569212	0.1
KDM6B-3	KDM6B	P61978	13.8059678900261	0.1
KDM6B-3	KDM6B	P61604	1.29309707830193	0.1
KDM6B-3	KDM6B	P61513	6.15363431426941	0.1
KDM6B-3	KDM6B	P61247	20.081960856967	0.1
KDM6B-3	KDM6B	P60866	9.96830499943155	0.1
KDM6B-3	KDM6B	P60709	1.6166684731536	0.1
KDM6B-3	KDM6B	P68036	1.11368207635209	0.1
KDM6B-3	KDM6B	P68371	0.854585222077015	0.1
KDM6B-3	KDM6B	Q13526	2.75489574436136	0.1
KDM6B-3	KDM6B	Q13442	2.48017174525018	0.1
KDM6B-3	KDM6B	Q13428	2.80550617068297	0.1
KDM6B-3	KDM6B	Q13427	0.191826555731753	0.1
KDM6B-3	KDM6B	Q13347	2.48286785630273	0.313197180256555
KDM6B-3	KDM6B	Q13283	3.2534679442452	0.1
KDM6B-3	KDM6B	Q13263	6.51119105130157	0.21913119055697
KDM6B-3	KDM6B	Q13085	81.206599313556	0.837873044275696
KDM6B-3	KDM6B	Q12834	0.0838672969428097	0.1
KDM6B-3	KDM6B	Q13573	1.16060132434604	0.1
KDM6B-3	KDM6B	Q14498	18.1524720608701	0.1
KDM6B-3	KDM6B	Q14331	10.516992985817	0.1
KDM6B-3	KDM6B	Q14241	0.54314177293224	0.1
KDM6B-3	KDM6B	Q14160	1.31232885719298	0.1
KDM6B-3	KDM6B	Q14103	4.40693989661003	0.1
KDM6B-3	KDM6B	Q14061	2.16716131807684	0.1
KDM6B-3	KDM6B	Q14008	1.28210316744014	0.1
KDM6B-3	KDM6B	Q13642	2.40275550538319	0.1
KDM6B-3	KDM6B	Q08209	1.45106533728849	0.1
KDM6B-3	KDM6B	Q00059	5.15470946701446	0.1
KDM6B-3	KDM6B	P84103	9.78637621602966	0.1
KDM6B-3	KDM6B	P84101	1.51960849389255	0.1
KDM6B-3	KDM6B	P84098	9.34650515069588	0.1
KDM6B-3	KDM6B	P84090	8.30348675420455	0.1
KDM6B-3	KDM6B	P83731	6.92632830058227	0.1
KDM6B-3	KDM6B	P78527	22.4001516891936	0.23303501115263
KDM6B-3	KDM6B	P78371	14.2101599125326	0.11001168102003
KDM6B-3	KDM6B	P78347	7.64703704520257	0.215985396129276
KDM6B-3	KDM6B	Q00325	3.82162677012153	0.1
KDM6B-3	KDM6B	Q09028	1.84402838096584	0.1
KDM6B-3	KDM6B	Q00688	8.76321689322342	0.130864979733737
KDM6B-3	KDM6B	Q07955	3.95369166824756	0.1
KDM6B-3	KDM6B	Q07021	3.44568100439547	0.292893218813452
KDM6B-3	KDM6B	Q06830	11.0012846468226	0.1
KDM6B-3	KDM6B	Q05519	1.85883642657176	0.1
KDM6B-3	KDM6B	Q01844	3.31565563627122	0.1
KDM6B-3	KDM6B	Q01130	3.21656798707067	0.1
KDM6B-3	KDM6B	Q01105	2.97669660302588	0.1
KDM6B-3	KDM6B	Q00839	22.2684957285492	0.1
KDM6B-3	KDM6B	Q00610	10.2061188640066	0.1
KDM6B-3	KDM6B	Q9Y3T9	1.52972154415829	0.1
KDM6B-3	KDM6B	Q9Y3L5	0.445015804576352	0.1
KDM6B-3	KDM6B	Q9Y2D5	1.23215460003416	0.1
KDM6B-3	KDM6B	Q9Y277	1.12688716912781	0.1
KDM6B-3	KDM6B	Q9Y5S2	1.32709286576173	0.1
KDM6B-3	KDM6B	Q9Y5M8	0.682848964817801	0.1
KDM6B-3	KDM6B	Q9UM54	4.62203983259296	0.1
KDM6B-3	KDM6B	P30536	0.119260350354244	0.1
KDM6B-3	KDM6B	O75964	0.182518786930092	0.1
KDM6B-3	KDM6B	P08574	0.317375952203745	0.1
KDM6B-3	KDM6B	Q9NZ01	1.49212913329162	0.1
KDM6B-3	KDM6B	Q96A33	0.524957532407124	0.1
KDM6B-3	KDM6B	Q96C57	0.109936504199085	0.1
KDM6B-3	KDM6B	Q92485	0.735311031677081	0.1
KDM6B-3	KDM6B	Q7Z6Z7	0.572879993350188	0.1
KDM6B-3	KDM6B	Q8IV08	0.0372720296896014	0.1
KDM6B-3	KDM6B	Q96PY5	0.57894130571227	0.1
KDM6B-3	KDM6B	Q8ND76	0.445891414011283	0.1
KDM6B-3	KDM6B	Q9NX24	0.794656297499073	0.1
KDM6B-3	KDM6B	Q9NWQ8	0.808931502011687	0.1
KDM6B-3	KDM6B	Q99729	3.14975421608688	0.1
KDM6B-3	KDM6B	Q9BZM4	0.524922712432802	0.1
KDM6B-3	KDM6B	Q7L9B9	0.209638127167031	0.1
KDM6B-3	KDM6B	P51572	0.312686622963425	0.1
KDM6B-3	KDM6B	P46977	0.378579035732167	0.1
KDM6B-3	KDM6B	Q53H12	1.37255803217367	0.1
KDM6B-3	KDM6B	O75947	0.392776428643821	0.1
KDM6B-3	KDM6B	O60879	0.272957799195937	0.1
KDM6B-3	KDM6B	Q92973	0.736232857047596	0.1
KDM6B-3	KDM6B	Q15424	0.566438389293195	0.1
KDM6B-3	KDM6B	P56385	0.161309014424609	0.1
KDM6B-3	KDM6B	Q9NS69	0.422557401088712	0.1
KDM6B-3	KDM6B	Q9H9B4	0.454390513526935	0.1
KDM6B-3	KDM6B	Q9UNL2	0.134592125528727	0.1
